index,timestamp,username,comment,likes,replycount
862,2018-04-09T12:31:00Z,Average,That song!!! hahaha,2,0
863,2018-04-09T11:19:15Z,Babu Sreenilayam,Seriously dumbbbbbbbbBbbbbbbbb,0,0
864,2018-04-07T15:52:42Z,FUNKZ TRICK SHOTZ,"No way they are the real ones <a href=""https://youtu.be/KdnW1RB7Zjs"">https://youtu.be/KdnW1RB7Zjs</a>",0,0
865,2018-04-07T09:35:23Z,Neha Dhami,just looking at their thumbnail made me laugh xD,0,0
866,2018-04-06T14:16:47Z,emma_07,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂You made my day,0,0
867,2018-04-05T15:57:36Z,PRASENJIT DAS,I absolutely love jordindian videos😂😂,0,0
868,2018-04-05T14:04:05Z,Aman Rehan,Matka flip was quite cool the first time,0,0
869,2018-04-05T09:25:55Z,Shamya Dilipkumar,Superb😝😝😝😝😝,0,0
870,2018-04-04T11:41:54Z,Spandana GH gowda,Hillirous 😂😂,0,0
871,2018-04-03T11:05:30Z,Siri Pothuri,What Background music is that?,0,0
872,2018-04-03T10:08:27Z,Whats up Bro,"This video is so fuuny, i also like when they dont even laugh after doing the flip<br><a href=""https://youtu.be/WPpKMfg9qjU"">https://youtu.be/WPpKMfg9qjU</a>",0,0
873,2018-04-03T06:40:55Z,sourabh dharwad,😂😂😂,0,0
874,2018-04-01T15:14:06Z,Pramod Pujari,tooo good,0,0
875,2018-04-01T13:40:14Z,Samyam Jain,Bro how do u edit your video,0,0
876,2018-04-01T05:48:56Z,Appu,Anyone ??? 2018,212,14
876(1),2020-02-23T03:14:14Z,LOGESH R,2020 I'm a time traveller,2,0
876(2),2020-02-15T17:17:38Z,shruthi,2020 here!!!😜😜,1,0
876(3),2019-01-08T10:05:50Z,Aaron Jerry,19 boss,0,0
876(4),2019-01-07T18:22:24Z,Ranit Chatterjee,2019,1,0
876(5),2019-01-05T15:01:28Z,IRFAN M S,2019,1,0
876(6),2019-01-02T21:19:06Z,rmfuncar,2019,1,0
876(7),2019-01-01T14:12:19Z,Nazima Nikath,Me 2019!!!,1,0
876(8),2019-01-01T06:20:27Z,sharma sk,Its 2019 😏😎,1,0
876(9),2018-12-06T05:40:43Z,TheKriéger,Me,0,0
876(10),2018-10-13T04:26:30Z,Partha Choudhury,Me,0,0
876(11),2018-08-24T21:23:45Z,najad1000,Me,0,0
876(12),2018-08-23T13:10:13Z,Athira Vinodkumar,Me,1,0
876(13),2018-05-29T04:30:06Z,Ch13f,Me,0,0
876(14),2018-04-02T06:12:10Z,Ambika Balachandran,viral creation Me!!!,0,0
877,2018-03-31T17:24:51Z,Z3 DEXTEROID,Loved it,0,0
878,2018-03-31T14:39:33Z,SRAVAN S,"My friend and i were flipping bottles last year [9th class] , he threw it so high it hit the fan and due to the force of the fan which was running quite fast , it hit a tube light and it broke !<br>LOL",0,0
879,2018-03-31T12:33:55Z,Vidya Sathish,"<a href=""https://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m22s"">0:22</a> that guy in the backround",0,0
880,2018-03-31T07:18:57Z,Aparna KJ,😮😮😮,0,0
881,2018-03-31T05:56:06Z,Prashanth S D,I love  jornindian,0,0
882,2018-03-31T05:36:00Z,Zecky,"<a href=""https://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m19s"">0:19</a>",0,0
883,2018-03-29T02:43:06Z,Roopa Reddy,Nice vedio 🤣🤣🤣,0,0
884,2018-03-28T05:37:54Z,EIDChannel,😂🤣,0,0
885,2018-03-25T14:57:17Z,Noothan,Indians are the best in world😎😎😎,8,1
885(1),2018-12-23T02:34:00Z,Gracy Joseph,Agreed 100%,0,0
886,2018-03-24T16:05:03Z,Sharath J,ending was ultimate...👌👌,0,0
887,2018-03-24T12:24:23Z,Mona Arora,😂😂😂😂😂,0,0
888,2018-03-20T04:06:04Z,Anusha,This uploaded on my sister BIRTHDAY,0,0
889,2018-03-19T16:13:23Z,bena,Yah🙆🙆🙆😎😎😎😻😻😻soo. Funny,0,0
890,2018-03-19T04:46:16Z,OLE GAMERS,😂😃😂😂,0,0
891,2018-03-16T14:59:40Z,Jayant Jaishwin,"Reaction of that guy at top right near cow @ <a href=""https://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m22s"">0:22</a> .... Hilarious 🤣🤣🤣🤣",0,0
892,2018-03-16T13:36:20Z,Obani Draco,😂superfunny♥️,0,0
893,2018-03-16T13:11:45Z,Siddharth's Travel Trail,Damn. You guys are awesome😅,0,0
894,2018-03-16T10:51:58Z,Aseem Singru,jordindian&#39;s bottle flips are better than previous ones. no doubt.,0,0
895,2018-03-15T17:28:12Z,Saluppu Boss,24K 😵😵,0,0
896,2018-03-14T15:42:31Z,Srinivasa rao,Awesome man😂😂😂,0,0
897,2018-03-12T13:48:24Z,Anitha Dharmendra,epic videosssssssss😍make more videos you guys are getting more fans,0,0
898,2018-03-12T05:32:01Z,Beena Rane,Plzz make more videos,0,0
899,2018-03-11T15:07:56Z,Ajay K S,Hahahaha hahaha. ..,0,0
900,2018-03-11T07:36:30Z,Glydon -W2W,"<a href=""https://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m25s"">0:25</a> bhai bhai bhai 😂😂. Chappal",923,2
900(1),2020-12-01T13:23:13Z,Multi Productions,Lol,2,0
900(2),2020-10-10T12:39:24Z,Aneesa MP,HL😉😂,3,0
901,2018-03-10T16:25:14Z,rajeshree pawar,Tyyty,0,0
902,2018-03-10T14:40:01Z,Lakshmi,Too funny and hilarious,0,0
903,2018-03-10T07:14:47Z,Dr. RAMA PRIYA KAMUNI,Loooool,0,0
904,2018-03-10T03:14:00Z,Vinay,best video ever seen in youtube😂😂😂😂😂😂,0,0
905,2018-03-09T16:14:51Z,Fatima Dsouza,"this is the best Chanel ever, but sometimes I feel like this Chanel is underrated",0,0
906,2018-03-09T14:19:14Z,MAP LOOT,"<a href=""https://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m13s"">0:13</a> I love this beat",8,1
906(1),2021-03-05T08:18:07Z,Fellow Human,It's from the movie Maari.,2,0
907,2018-03-09T10:02:24Z,Aarav Balraj,Try na dominate india.,0,0
908,2018-03-09T09:14:28Z,BACKBEAT,Love your work,0,0
909,2018-03-09T09:14:13Z,BACKBEAT,Your videos are always funny,0,0
910,2018-03-06T16:39:22Z,GAMER GUY,😃😃😃😃😃😃😃😃😃,0,0
911,2018-03-06T08:54:23Z,Monisha T,😂😂😂,0,0
912,2018-03-05T13:54:26Z,Mohammed Ali Taimoor Raza,hairsyle 😂😂,0,0
913,2018-03-05T05:03:53Z,kevin games,Indian is always best,0,0
914,2018-03-04T07:49:17Z,Toddy Beer,Malayalis rocks,0,0
915,2018-03-04T07:37:31Z,NADEEM KADHAR,Are u tamil,0,0
916,2018-03-04T01:45:52Z,GStar,"<a href=""https://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m27s"">0:27</a> Poor cow baby got scared. LMAO",0,0
917,2018-03-02T14:42:17Z,Muruga Nandham,Background Tamil song rocks,0,0
918,2018-03-02T13:03:35Z,mouli teeparthi,gosh!!!thats disgusting bruh....stop degrading <br>india for some bucks and bdw who the hell does that!!?????,0,0
919,2018-03-01T09:20:54Z,Saba Ara,you write bro Indians always try to find out solutions to go future then Americans,2,0
920,2018-03-01T05:51:43Z,Venkatesh prasad N,😂 😂😂ROFL...,0,0
921,2018-02-26T11:03:06Z,Tharun K ram,"Why no more new videos. I have seen all your <a href=""http://videos.it/"">videos.it</a> is boarding to not see your videos.😭😭😭",0,0
922,2018-02-24T07:14:06Z,Yasmin Taj M R,Supurbbbbbbbbbbb,0,0
923,2018-02-19T09:08:38Z,Usha Suradkar,This was the most funny one and funny expressions ‼️‼️‼️‼️‼️,0,0
924,2018-02-14T20:13:06Z,bob ross,Funniest 40 seconds of my life,0,0
925,2018-02-13T09:53:21Z,Angry Chillii,So funny😂😂😂😂😂😂😂😂😂,0,0
926,2018-02-13T08:14:33Z,Denver Aloysius,You fuckers make fun of India first look at your country then your penny and then your gf,0,0
927,2018-02-11T09:36:37Z,Abirami Amuthan,fun,0,0
928,2018-02-10T18:09:34Z,M Sulaiman Sinan,Hahah,0,0
929,2018-02-10T16:55:46Z,shashiprasad123,Very funny video i like it upload more,0,0
930,2018-02-10T16:40:03Z,Shubham Chandana,That was incredible.. 😂😂😂,0,0
931,2018-02-10T07:05:31Z,Anonymous Person,I never imagined that a 40 second vid would make me laugh so much 😂😂😂im still laughing,0,0
932,2018-02-10T04:31:47Z,sateesh Ibrampur,"Jogada Y I p<br>M points jogada in the m b m,",0,0
933,2018-02-09T10:01:30Z,Umar Kathab,Vera level,0,0
934,2018-02-08T15:35:32Z,Shahid Ali,Great comedy,0,0
935,2018-02-07T05:40:13Z,Sanjeev Kumar,very funny and nice😊😊👌👍💐,0,0
936,2018-02-06T16:34:32Z,Bilali Maimuna,"love you guys , i m frm bangalore i wanna meet u once",0,0
937,2018-02-06T09:19:10Z,sowjee ammu,He should put thatf wig more often..😂😂😂😂,0,0
938,2018-02-05T18:20:43Z,Parzival,U guys are insulting india,1,1
938(1),2018-09-28T07:42:18Z,GHOST MASTER,They r not,0,0
939,2018-02-05T14:35:09Z,Electrical Artist,I JUST WANNA KEEP LIKING THIS VIDEO,0,0
940,2018-02-04T11:30:28Z,Vadiraj Kulkarni,Awesome,0,0
941,2018-01-30T12:01:51Z,Game Over,😂😂😂😂,0,0
942,2018-01-28T12:11:48Z,Syed Nizzu,Bhai ek din Aapka Channel top channel mein se hoga,0,0
943,2018-01-28T11:34:06Z,Abhishekk Abhi,😂😂😎,0,0
944,2018-01-25T12:45:32Z,Sanjai Biju,i like u guys u just make me laugh🤣😘,0,0
945,2018-01-22T08:53:00Z,Aryan Nair,do you study in kristujayanthi  and the specs uncle is your name very vineeth,0,0
946,2018-01-20T15:47:54Z,No Context Posting,I laughed while watching it much louder than by seeing any other video 😂😂😂,0,0
947,2018-01-19T03:36:41Z,Rachna Deshmukh,You are awesome,0,0
948,2018-01-18T12:02:13Z,Arnav Dandge,After every flip a song was been played and i found that song intresting so can anyone tell me that songs name,0,1
948(1),2018-01-19T12:06:04Z,OK nishma Hi,Arnav Dandge thara local from maari movie,0,0
949,2018-01-18T11:46:20Z,Chandan Mishrikoti,make a video on Indian tv seria<br>ls and english tv serials,0,0
950,2018-01-17T07:01:22Z,Gautham Gowda,Awsome guys keep up the good work going👍👍,0,0
951,2018-01-16T15:28:23Z,a vinay,🤣🤣🤣🤣mind blowing,0,0
952,2018-01-16T07:58:01Z,Jayanth S Vasisht,ROFL...your expressions are way too good guys. Hilarious!!!,0,0
953,2018-01-15T12:32:23Z,Sreedeep Vlogs,nice,0,0
954,2018-01-15T11:43:02Z,faiz shaikh,watched alomst 20 tyms and love that background sound,0,0
955,2018-01-14T14:08:31Z,Rohan Shah,The way he wraps his lungi and his expressions 😂😂😂😂,2,0
956,2018-01-14T13:07:06Z,Neelam Binjola,just this much,0,0
957,2018-01-14T11:05:02Z,Santosh Kumar,Awesome expression 😂😂,5,0
958,2018-01-13T10:23:38Z,vardhan  reddy,Please try to make the video of types of people in weddings,0,0
959,2018-01-11T05:25:10Z,SK,U people are osm,0,0
960,2018-01-08T15:23:06Z,Agul prem,"<a href=""https://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m27s"">0:27</a>",0,0
961,2018-01-07T13:48:41Z,Shifana Jahabardeen,Guys what&#39;s ur real name,0,0
962,2018-01-06T06:57:40Z,Meghna Masud Mallik,That &quot;Tere Naam&quot; wig wearing dude xDDD,0,0
963,2018-01-05T18:10:05Z,Zahir Ali,"<a href=""https://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m13s"">0:13</a>",0,0
964,2018-01-05T14:50:12Z,Food Tube,I think the dislike is from of the  broken pot family,0,0
965,2018-01-05T12:39:25Z,Palash Sakti,"<a href=""https://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m26s"">0:26</a> that angry guy 😂😂😂😂😂",0,0
966,2018-01-05T04:30:38Z,Christina Saji,u guys not releasing new videos...love watching Ur videos..😆😂😂,0,0
967,2018-01-02T11:26:39Z,Deepthi rudraraju,good,0,0
968,2017-12-31T19:18:04Z,koko,Guys new video for 2018,0,0
969,2017-12-31T17:58:10Z,saif ling xiaoyu,i love you,0,0
970,2017-12-31T04:53:04Z,354 Ehteshamul Rizvi,Haha u people r crazy😂😂,0,0
971,2017-12-29T13:46:26Z,chihab merehbi,Lol his hair was so... Weird....,1,0
972,2017-12-28T11:00:30Z,ADIL karnelia,Too comedy and I am new watching all your videos from beginning very funny keep it up 😂😂😂😂🤣🤣,0,0
973,2017-12-28T10:25:07Z,Danish,funnest vedio,0,0
974,2017-12-26T03:58:43Z,vstalmotion,😂,0,0
975,2017-12-26T03:54:19Z,Shizan paravath,"New video of them <a href=""https://youtu.be/7OZY3LGBCa0"">https://youtu.be/7OZY3LGBCa0</a>",0,0
976,2017-12-25T16:22:00Z,MAHADEV,Pls do checkout my channel,0,0
977,2017-12-25T14:24:38Z,Punitha Palaniappan,😄😄👌🏻,0,0
978,2017-12-25T06:55:42Z,Khusboo Agarwal,"ha ha ha, nice",0,0
979,2017-12-24T19:06:15Z,Sreedevi Yalamarthi,watching and watching this video again and again.. i just love their attitude,0,0
980,2017-12-23T18:44:56Z,Aqsa Sheikh,Watching it for the 70th time !! <br>Nailed it mayn.,0,0
981,2017-12-21T14:15:50Z,Murali Krishna V,You guys r awesome......,0,0
982,2017-12-20T09:24:56Z,Shrivatsa Joshi,The best video ever,1,0
983,2017-12-18T08:01:50Z,Burning Elysium,500th comment!,0,0
984,2017-12-17T16:24:23Z,HEALTHIFYED BEING,👌👌 boss can i get a chance to act,1,0
985,2017-12-17T06:05:49Z,Bharthi V. Patel,😂😂😂👌👌,0,0
986,2017-12-17T04:35:27Z,Ab Ak,"Look at the guy in the background at <a href=""https://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m23s"">0:23</a> 😂",0,0
987,2017-12-17T02:57:01Z,AIO shashank,Always awesome,0,0
988,2017-12-16T15:49:16Z,Shanthi Pai,cool guys u are super,0,0
989,2017-12-16T12:17:23Z,sharmila rani chekuri,Haha,0,0
990,2017-12-16T06:13:30Z,st9vin,Guys go and sub my channel please,0,0
991,2017-12-15T18:10:48Z,Govind verma,the ad was way more good,0,0
992,2017-12-15T14:14:30Z,2JR20CS427_ Umraz Ahmed,cool this video made my day😂😂😂😂😂😘,0,0
993,2017-12-13T13:43:35Z,Priyo Das,it&#39;s insane....,0,0
994,2017-12-13T02:36:24Z,SUHAS SUHAS,40 second video <br>30 minutes laugh😂😂😂,0,0
995,2017-12-12T09:48:39Z,Charu Gade,Which song is this my friend ta thai,0,2
995(1),2017-12-28T10:54:36Z,Charu Gade,Thank you,0,0
995(2),2017-12-24T12:39:07Z,TeamC,Charu Gade (maari) tamil movie https://youtu.be/OViH68fJUhM,0,0
996,2017-12-09T00:00:46Z,That fish dude,I got so pranked that I died,0,0
997,2017-12-08T10:06:43Z,Shivam Bansal,You could have done something more,0,0
998,2017-12-06T12:11:11Z,zerin aurin,i am dead,0,0
999,2017-12-05T15:04:33Z,sam nair,😂😂😂😂😂😂😂😂😂,1,0
1000,2017-12-05T13:17:03Z,Zirwaan Rash,😂😂😂😂😂 epic...👌👌👌,0,0
1001,2017-12-02T16:24:39Z,Himadri Palai,😹😹😹😹😹,0,0
1002,2017-11-28T13:24:34Z,Soumya Menon,Add more vedios,0,0
1003,2017-11-28T12:15:50Z,Abraham Zacharia,short and funny!,0,0
1004,2017-11-27T01:47:26Z,Azra Yasmin,Very nice vine,0,0
1005,2017-11-19T11:05:10Z,M.P Sivadasan Nair,did anyone see the calf was also running,0,0
1006,2017-11-16T14:40:48Z,Crazy Tech,😂😂😂😂😂,0,0
1007,2017-11-13T19:13:50Z,Dan,You should do it with Manorama newspaper,0,0
1008,2017-11-13T18:22:46Z,Arjun Gill,acting like gao waalaa wearing original adidas t-shirt 😂😂😂,0,0
1009,2017-11-13T08:51:33Z,Ashish Joel,Awesome Video 👌👌👌👌👌,0,0
1010,2017-11-12T07:09:58Z,Abdul Kareem,ur osm I love to watch ur videos,0,0
1011,2017-11-08T20:28:42Z,prerana rani,man these people are crazzy hahaha..just love them &lt;3,0,0
1012,2017-11-06T20:32:11Z,Jacob Cyril,"Lol the guy in the background thought <a href=""https://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m23s"">0:23</a>",0,0
1013,2017-11-06T10:37:41Z,Fathima shahanas,You guys are awesome,0,0
1014,2017-11-04T05:45:10Z,Amirdha Varshni,These people  should definitely get atleat a million subscribes,0,0
1015,2017-11-03T12:49:08Z,desikan t,Mariiiii,0,0
1016,2017-11-03T09:29:17Z,greency,agagagaghaahahha,0,0
1017,2017-11-02T10:08:16Z,Urmila Kunjir,Plz send some video,0,0
1018,2017-11-01T16:37:16Z,Deepti sharma,😂😁😂😁,2,0
1019,2017-11-01T05:14:42Z,Pranjal Tripathi,Hahahaha👏👏👏,1,0
1020,2017-10-31T16:50:33Z,Sanjay Bajad Washim,this is a very funny i like it👌👌👌👌👌,0,0
1021,2017-10-31T13:13:15Z,Nischay Girish,Too good,0,0
1022,2017-10-31T06:24:59Z,Ciril John,"<a href=""https://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m21s"">0:21</a> the person behind you got 😇",0,0
1023,2017-10-30T15:45:11Z,Otaku Potato,🤣🤣🤣,0,0
1024,2017-10-30T02:48:30Z,EllemenoP,"At <a href=""https://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m23s"">0:23</a> the man standing behind them got frustrated with both the guys. I think he was paid to make those faces and gestures 🤣😂🤣🤣🙏🏻🙏🏻",0,0
1025,2017-10-29T17:02:30Z,Djai Bi,the end is hillarious!!!,0,0
1026,2017-10-29T15:51:06Z,Mysta Z5,hahaha,0,0
1027,2017-10-29T13:48:11Z,Sky,man u guys are amazing,0,0
1028,2017-10-28T17:47:08Z,alka Parmar,Amazing,0,0
1029,2017-10-28T16:51:28Z,Abishek Immanuel,its behind the jorindians,0,0
1030,2017-10-28T16:51:10Z,Abishek Immanuel,"watch from <a href=""https://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m22s"">0:22</a> someone talks sh*t about them",0,0
1031,2017-10-27T10:59:41Z,AveNton MAYA,That hair style😂😂😂😂,0,0
1032,2017-10-27T08:33:30Z,VIVEK SUNIL,Why did you cut &#39;behind the scenes,0,0
1033,2017-10-23T16:28:28Z,Fayaq Khan,Ur zaid saits friend right😘,0,0
1034,2017-10-23T12:07:26Z,Saaras Kumar,This is the most hilarious video I&#39;ve watched today 😂,1,0
1035,2017-10-21T10:43:22Z,Antaxonist,Oh my Jord  !!! OMJ  that&#39;s superb,0,0
1036,2017-10-18T18:05:57Z,Arun Dawre,This is good but it is bad at the same time. whoever understands this comment is smarter than Einstein!,1,0
1037,2017-10-18T13:10:12Z,TARA_ boyzz,Are u guyzz mallus,0,0
1038,2017-10-17T19:32:03Z,Erah🪐,😂😂😂👍👌👌👌,0,0
1039,2017-10-17T18:34:32Z,kunal Beatboxer,"That long hair guy&#39;s reaction <a href=""https://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m18s"">0:18</a> and <a href=""https://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m22s"">0:22</a> 😂",493,22
1039(1),2020-12-08T09:50:06Z,404 eRrXr,@Sudha Bhartia bruh 🤣🤣🤣 jordy,0,0
1039(2),2020-11-10T04:00:09Z,Sumanth Rao,Naser,0,0
1039(3),2020-10-14T06:50:44Z,Madhura Yadiyal,@Sudha Bhartia his name is naser,0,0
1039(4),2020-09-30T03:26:49Z,Sudha Bhartia,Lol at that time I didn't know his name😂😂,1,0
1039(5),2020-09-26T09:21:40Z,シRocco,@Sudha Bhartia thats his country name 😂,1,0
1039(6),2020-08-21T08:00:22Z,SCYTHE,@Sudha Bhartia his name is Nasser-Al-Azzeh,0,0
1039(7),2020-07-23T09:44:35Z,The Question Mark Animator,Long hair guy 🤣😂😂😂,0,0
1039(8),2020-05-27T21:42:07Z,Sarabheswaran aka Sai,Its naser........... naser al azzeh,0,0
1039(9),2020-03-09T10:09:28Z,Spidey Fan 2002,His name is Naser Al Azzeh.,0,0
1039(10),2020-03-05T12:15:27Z,Dileep Kumar,Jhon wick,0,0
1039(11),2019-09-30T19:47:26Z,Yashas Nair,Sudha Bhartia he is from Jordan,2,0
1039(12),2019-08-12T07:25:36Z,Cat A.R.M.Y,He is nasser,2,0
1039(13),2019-08-10T05:13:48Z,Anteater,"Naser! It's NASER not Jordy, nasser or naseer!",2,0
1039(14),2019-07-13T08:56:12Z,Aditya Belekar,@Sudha Bhartia bruhh,5,0
1039(15),2019-07-13T08:55:47Z,Aditya Belekar,He's Naser,1,0
1039(16),2019-04-04T09:08:18Z,Ibrahim,@Sudha Bhartia his name is jordy just like ur name suwar ;-),3,0
1039(17),2019-03-31T06:57:33Z,Nalini Mulagund,"@Sudha Bhartia kuch bhi, lol",1,0
1039(18),2019-03-17T13:51:01Z,suma gowda,@Sudha Bhartia jordy? 😂😂😂😂😂😂😂😂😂😂😂 itz nasser,21,0
1039(19),2019-01-09T08:48:49Z,Shravan Shetty,😂😂,1,0
1039(20),2018-08-18T05:54:32Z,Gugdy Delf,his name is Naser-Al-Azzeh,41,0
1039(21),2018-05-05T17:15:56Z,Sanmesh Desai,"He s name Is 
Naseer",39,0
1039(22),2018-02-07T12:49:11Z,Sudha Bhartia,His name is jordy,8,0
1040,2017-10-16T13:05:42Z,Jassim Didarul,This has 666k views😲😲,0,0
1041,2017-10-16T10:35:21Z,1stGuyGamez _,I flip my building&#39;s water tank,0,0
1042,2017-10-14T05:58:28Z,Ruchira Vichare,Very funny,0,0
1043,2017-10-14T04:00:44Z,Khushi,😅😅😂😂😂😂😂😂,0,0
1044,2017-10-13T11:18:00Z,INFINITY.,GUYS PLEASE DO  TYPES OF P.T TEACHERS,0,0
1045,2017-10-13T03:53:26Z,Stalin fairytail 4ever.,Cool,0,0
1046,2017-10-12T13:49:50Z,MY KITCHEN,indians can also flip guys!<br>check out VM super TV flip editions. indians can compete others in any stream.,0,0
1047,2017-10-11T16:43:54Z,Maddy vlogs,Massu da,0,0
1048,2017-10-11T10:12:19Z,Muhammad Zahir,lol,0,0
1049,2017-10-08T17:36:40Z,Cakes By Praneet,Waw these guys r growing fast as a YouTube channel,0,0
1050,2017-10-08T16:39:36Z,Afsha Shaikh,this waz hilarious 😂😂😂😂,0,0
1051,2017-10-08T11:50:55Z,S R,"I can&#39;t decide which video is most favorite of mine, every freaking video is a masterpiece!",1,0
1052,2017-10-07T05:30:21Z,Yamete Senpai,the way that guy shouts after the pot breaks XD,0,0
1053,2017-10-02T15:14:53Z,Akanksha Thokade,Oh lord....that was epic!!! XD,0,0
1054,2017-10-02T13:57:12Z,aju almostnub,yaar area vandu yaara scene podre!! senchiduve!!!!,1,0
1055,2017-10-01T12:21:51Z,Vkv,U guys are awesome,0,0
1056,2017-09-30T10:55:52Z,ASWATHY BABU,Fan of u guys 😍,0,0
1057,2017-09-24T08:02:45Z,Abhiram Vlogs,The lota was missing😂,0,0
1058,2017-09-23T10:18:04Z,Piyush Sharma,More than 3 minute ad on a less than 1 minute video 😂😂😂,0,0
1059,2017-09-22T12:20:50Z,Suhasini K,I have watched this more than 50 times.,279,5
1059(1),2020-07-19T05:12:13Z,𝙈𝙤𝙘𝙝𝙞 𝙜𝙞𝙧𝙡,Same here,0,0
1059(2),2019-10-17T12:45:11Z,Sofiya,Metoo,0,0
1059(3),2018-06-24T12:46:49Z,Prema Manjunath,Suhasini K n this is Ur 50 like,1,0
1059(4),2018-05-17T17:10:31Z,GokPlayZ,Same,0,0
1059(5),2018-05-17T00:44:43Z,Shilloe,Suhasini K same,0,0
1060,2017-09-22T04:52:49Z,the one,😂 😂 😂 😂 😂,0,0
1061,2017-09-21T12:07:05Z,777 DUDES,"U guys awesomeeeeeeee, and do u k something in tamil cuz u guys use some tamil dialogues and songs",0,0
1062,2017-09-20T16:10:40Z,Ramana Muthu,Superb idea,0,0
1063,2017-09-20T08:09:05Z,Anirban Goswami,Awesome,0,0
1064,2017-09-19T14:52:32Z,Sohan Reddy,Video was short,1,0
1065,2017-09-19T11:54:31Z,study express the wonder channel,Mast,0,0
1066,2017-09-18T17:16:21Z,Rockstar AD Gaming,VERY FUNNY.,0,0
1067,2017-09-18T09:59:56Z,tejasvi K,I cannot stop watching this and cut it... They&#39;re two of my favorites!!,2,0
1068,2017-09-17T11:37:09Z,Charan Kumar Raju S,super <br>hope you make more vedios like this,0,0
1069,2017-09-17T04:03:36Z,Elisha,Tere nam hairstyle😂😂,0,0
1070,2017-09-16T19:08:13Z,Abrar,lol 2000000shbs,0,0
1071,2017-09-16T15:09:04Z,Sanskaari swag,I love it,0,0
1072,2017-09-16T13:58:56Z,Meena Pol,I have watched every single one ur videos come yaar upload new fassttt🤗🤗,0,0
1073,2017-09-15T20:04:05Z,Ishwani Devi,best,0,0
1074,2017-09-15T16:11:41Z,Harshad P,Awesome  yaar....  I am just started watching ur videos and its very awesome.,0,0
1075,2017-09-15T16:09:01Z,Nithish k jose,Jordindian awsome bruhhh,0,0
1076,2017-09-14T10:54:26Z,BFF 360,Please reply,0,0
1077,2017-09-13T17:26:51Z,Car Bus,Hi,0,0
1078,2017-09-13T17:23:09Z,choudhry dwarak,aasham aasham guys😂👌🏻,0,0
1079,2017-09-13T07:18:54Z,Travel Pash@@,I love your videos please keep posting such funny videos,0,0
1080,2017-09-12T16:41:22Z,Priyanka G,😂😂😂😂😂😂 I can&#39;t stop laughing,0,0
1081,2017-09-12T08:44:49Z,ashim amin,Awesome make more,0,0
1082,2017-09-10T09:34:00Z,Sangita Agrawal,very bad........ very very bad....,0,0
1083,2017-09-09T14:20:20Z,Aman Sharma,"@<a href=""https://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=0m22s"">0:22</a>  &quot;VALAR MORGHULIS&quot;🤣",15,2
1083(1),2019-02-23T18:35:20Z,Don Corleone,@P L Dsouza Yes,0,0
1083(2),2018-07-28T11:42:20Z,P L Dsouza,Aman Sharma No one ..?,0,0
1084,2017-09-09T05:33:05Z,vinoth Kumar,guys u are reall rocking...i enjoy it..,0,0
1085,2017-09-08T14:18:57Z,Marcos Bonifacio,LoL,0,0
1086,2017-09-06T17:56:38Z,Mehul Paul,So lame!!!,0,1
1086(1),2018-01-05T17:44:45Z,Neutra,"Mehul Paul yeah lame 




Your comments r lame. appreciate it.dont feel jealous.😎",0,0
1087,2017-09-06T16:39:06Z,Vishal,Undoubtedly ur best....keep up the gud work!!,0,0
1088,2017-09-05T18:52:03Z,Arnav Vadali,The guy in the back was probably like <b>Saley what you thinking batcao</b>,0,0
1089,2017-09-05T10:07:35Z,Neser Mahmood,Lol in the end when the one in the wig thing was getting chased his shoe came off hahahahaha,1,0
1090,2017-09-02T06:41:09Z,True Hearts,This the quality were I subscribed for,0,0
1091,2017-09-01T11:46:02Z,Nazifa Islam,😂😂😂😂😂😂,0,0
1092,2017-08-29T21:50:38Z,Biswajeet Mishra,"<a href=""https://www.youtube.com/watch?v=7Mj8KEta4T8&amp;t=00m24s"">00:24</a> look at the black t shirt guy. 😂",0,0
1093,2017-08-27T12:06:36Z,Shakthi R,You guys are the best do more videos,0,0
1094,2017-08-26T19:36:48Z,@travelpointdev,😊 😊,0,0
1095,2017-08-25T07:47:39Z,balaji bl,whats tht song in the outro?,0,0
1096,2017-08-23T18:27:41Z,Jagdish Dhaygude,True Indians 😂😂😂,4,0
1097,2017-08-23T13:49:01Z,consumer,😂😂😂😂,0,0
